category,item,variety,date,unit,price
vegetable,coriander,coriander,01/10/2021,kg,1.71
vegetable,courgettes,courgettes,01/10/2021,kg,1.2
vegetable,cucumbers,cucumbers,01/10/2021,kg,0.96
vegetable,leeks,trimmed,01/10/2021,kg,1.24
vegetable,lettuce,butterhead_indoor,01/10/2021,head,0.41
vegetable,lettuce,cos,01/10/2021,head,0.59
vegetable,lettuce,crisp_iceberg_type,01/10/2021,head,0.52
vegetable,lettuce,little_gem,01/10/2021,twin,0.64
vegetable,rocket,rocket,01/10/2021,kg,5.14
vegetable,mixed_babyleaf_salad,pillow_pack,01/10/2021,kg,5.09
vegetable,onion,bulb_brown,01/10/2021,kg,0.45
vegetable,onion,bulb_red,01/10/2021,kg,0.63
vegetable,onion,saladspring,01/10/2021,kg,0.37
vegetable,swede,swede,01/10/2021,kg,0.23
vegetable,turnip,turnip,01/10/2021,kg,1.65
vegetable,parsnips,all_varieties,01/10/2021,kg,1.11
vegetable,peas,shelling_all_varieties,01/10/2021,kg,2.4
vegetable,rhubarb,outdoor,01/10/2021,kg,1.43
vegetable,spinach_leaf,loose_bunches,01/10/2021,kg,1.28
vegetable,sweetcorn,sweetcorn,01/10/2021,head,0.26
vegetable,tomatoes,round,01/10/2021,kg,1.08
vegetable,tomatoes,cherry,01/10/2021,kg,3.06
cut_flowers,gladioli,all_varieties,01/10/2021,stem,0.33
fruit,apples,bramleys_seedling,24/09/2021,kg,1.23
fruit,apples,coxs_orange_group,24/09/2021,kg,1.31
fruit,apples,egremont_russet,24/09/2021,kg,1.36
fruit,apples,braeburn,24/09/2021,kg,0.53
fruit,apples,gala,24/09/2021,kg,0.96
fruit,apples,other_early_season,24/09/2021,kg,0.95
fruit,apples,other_mid_season,24/09/2021,kg,0.83
fruit,apples,other_late_season,24/09/2021,kg,1.17
fruit,blackberries,blackberries,24/09/2021,kg,6.4
fruit,currants,black,24/09/2021,kg,6.7
fruit,currants,red,24/09/2021,kg,8.46
fruit,blueberries,blueberries,24/09/2021,kg,8.82
fruit,pears,conference,24/09/2021,kg,1
fruit,plums,all_other,24/09/2021,kg,2.83
fruit,raspberries,raspberries,24/09/2021,kg,7.19
fruit,strawberries,strawberries,24/09/2021,kg,2.23
vegetable,beans,broad,24/09/2021,kg,1.5
vegetable,beans,dwarf_french_or_kidney,24/09/2021,kg,2.32
vegetable,beans,runner_climbing,24/09/2021,kg,2.65
vegetable,beetroot,beetroot,24/09/2021,kg,0.53
vegetable,brussels_sprouts,brussels_sprouts,24/09/2021,kg,1.08
vegetable,pak_choi,pak_choi,24/09/2021,kg,2.65
vegetable,curly_kale,curly_kale,24/09/2021,kg,3.12
vegetable,cabbage,red,24/09/2021,kg,0.61
vegetable,cabbage,savoy,24/09/2021,head,0.51
vegetable,spring_greens,prepacked,24/09/2021,kg,0.74
vegetable,cabbage,summer_autumn_pointed,24/09/2021,kg,0.57
vegetable,cabbage,white,24/09/2021,kg,0.46
vegetable,cabbage,round_green_other,24/09/2021,head,0.44
vegetable,calabrese,calabrese,24/09/2021,kg,1.3
vegetable,capsicum,red,24/09/2021,kg,0.5
vegetable,carrots,topped_washed,24/09/2021,kg,0.45
vegetable,cauliflower,all,24/09/2021,head,0.57
vegetable,celery,all_washed,24/09/2021,kg,0.74
vegetable,celeriac,celeriac,24/09/2021,kg,0.69
vegetable,chinese_leaf,chinese_leaf,24/09/2021,kg,0.96
vegetable,coriander,coriander,24/09/2021,kg,1.64
vegetable,courgettes,courgettes,24/09/2021,kg,1.1
vegetable,cucumbers,cucumbers,24/09/2021,kg,0.97
vegetable,leeks,trimmed,24/09/2021,kg,1.19
vegetable,lettuce,butterhead_indoor,24/09/2021,head,0.42
vegetable,lettuce,cos,24/09/2021,head,0.58
vegetable,lettuce,crisp_iceberg_type,24/09/2021,head,0.54
vegetable,lettuce,little_gem,24/09/2021,twin,0.64
vegetable,rocket,rocket,24/09/2021,kg,4.97
vegetable,mixed_babyleaf_salad,pillow_pack,24/09/2021,kg,5.1
vegetable,onion,bulb_brown,24/09/2021,kg,0.45
vegetable,onion,bulb_red,24/09/2021,kg,0.61
vegetable,onion,saladspring,24/09/2021,kg,0.39
vegetable,swede,swede,24/09/2021,kg,0.23
vegetable,turnip,turnip,24/09/2021,kg,1.65
vegetable,parsnips,all_varieties,24/09/2021,kg,1.13
vegetable,peas,shelling_all_varieties,24/09/2021,kg,2.51
vegetable,rhubarb,outdoor,24/09/2021,kg,1.43
vegetable,spinach_leaf,loose_bunches,24/09/2021,kg,1.45
vegetable,sweetcorn,sweetcorn,24/09/2021,head,0.26
vegetable,tomatoes,round,24/09/2021,kg,1.45
vegetable,tomatoes,vine,24/09/2021,kg,1.91
vegetable,tomatoes,cherry,24/09/2021,kg,3.4
cut_flowers,gladioli,all_varieties,24/09/2021,stem,0.21
fruit,apples,bramleys_seedling,17/09/2021,kg,1.18
fruit,apples,coxs_orange_group,17/09/2021,kg,1.4
fruit,apples,egremont_russet,17/09/2021,kg,1.6
fruit,apples,gala,17/09/2021,kg,1.04
fruit,apples,other_early_season,17/09/2021,kg,0.97
fruit,apples,other_mid_season,17/09/2021,kg,0.96
fruit,apples,other_late_season,17/09/2021,kg,0.92
fruit,blackberries,blackberries,17/09/2021,kg,7.39
fruit,currants,black,17/09/2021,kg,6.7
fruit,blueberries,blueberries,17/09/2021,kg,6.28
fruit,pears,conference,17/09/2021,kg,1.05
fruit,plums,victoria,17/09/2021,kg,2.73
fruit,plums,all_other,17/09/2021,kg,2.89
fruit,raspberries,raspberries,17/09/2021,kg,8.78
fruit,strawberries,strawberries,17/09/2021,kg,2.36
vegetable,beans,broad,17/09/2021,kg,1.52
vegetable,beans,dwarf_french_or_kidney,17/09/2021,kg,2.06
vegetable,beans,runner_climbing,17/09/2021,kg,2.66
vegetable,beetroot,beetroot,17/09/2021,kg,0.53
vegetable,brussels_sprouts,brussels_sprouts,17/09/2021,kg,1.1
vegetable,pak_choi,pak_choi,17/09/2021,kg,2.68
vegetable,curly_kale,curly_kale,17/09/2021,kg,3.1
vegetable,cabbage,red,17/09/2021,kg,0.59
vegetable,cabbage,savoy,17/09/2021,head,0.51
vegetable,spring_greens,prepacked,17/09/2021,kg,0.74
vegetable,cabbage,summer_autumn_pointed,17/09/2021,kg,0.58
vegetable,cabbage,white,17/09/2021,kg,0.46
vegetable,cabbage,round_green_other,17/09/2021,head,0.45
vegetable,calabrese,calabrese,17/09/2021,kg,1.44
vegetable,carrots,topped_washed,17/09/2021,kg,0.45
vegetable,cauliflower,all,17/09/2021,head,0.8
vegetable,celery,all_washed,17/09/2021,kg,0.74
vegetable,celeriac,celeriac,17/09/2021,kg,0.69
vegetable,chinese_leaf,chinese_leaf,17/09/2021,kg,0.92
vegetable,coriander,coriander,17/09/2021,kg,1.77
vegetable,courgettes,courgettes,17/09/2021,kg,1.18
vegetable,cucumbers,cucumbers,17/09/2021,kg,0.95
vegetable,leeks,trimmed,17/09/2021,kg,1.19
vegetable,lettuce,butterhead_indoor,17/09/2021,head,0.44
vegetable,lettuce,cos,17/09/2021,head,0.64
vegetable,lettuce,crisp_iceberg_type,17/09/2021,head,0.57
vegetable,lettuce,little_gem,17/09/2021,twin,0.65
vegetable,rocket,rocket,17/09/2021,kg,5.14
vegetable,mixed_babyleaf_salad,pillow_pack,17/09/2021,kg,5.05
vegetable,onion,bulb_brown,17/09/2021,kg,0.48
vegetable,onion,bulb_red,17/09/2021,kg,0.65
vegetable,onion,saladspring,17/09/2021,kg,0.39
vegetable,swede,swede,17/09/2021,kg,0.23
vegetable,turnip,turnip,17/09/2021,kg,1.59
vegetable,parsnips,all_varieties,17/09/2021,kg,1.26
vegetable,peas,shelling_all_varieties,17/09/2021,kg,2.72
vegetable,rhubarb,outdoor,17/09/2021,kg,1.5
vegetable,spinach_leaf,loose_bunches,17/09/2021,kg,1.47
vegetable,sweetcorn,sweetcorn,17/09/2021,head,0.26
vegetable,tomatoes,round,17/09/2021,kg,1.49
vegetable,tomatoes,vine,17/09/2021,kg,1.1
vegetable,tomatoes,cherry,17/09/2021,kg,3.54
cut_flowers,gladioli,all_varieties,17/09/2021,stem,0.21
fruit,apples,bramleys_seedling,10/09/2021,kg,1.19
fruit,apples,coxs_orange_group,10/09/2021,kg,1.42
fruit,apples,gala,10/09/2021,kg,1.1
fruit,apples,other_early_season,10/09/2021,kg,1.02
fruit,apples,other_late_season,10/09/2021,kg,1.17
fruit,blackberries,blackberries,10/09/2021,kg,8.97
fruit,currants,black,10/09/2021,kg,6.17
fruit,currants,red,10/09/2021,kg,5.59
fruit,blueberries,blueberries,10/09/2021,kg,6.69
fruit,cherries,all,10/09/2021,kg,3.26
fruit,pears,conference,10/09/2021,kg,1.03
fruit,pears,other,10/09/2021,kg,0.88
fruit,plums,victoria,10/09/2021,kg,2.84
fruit,plums,all_other,10/09/2021,kg,2.4
fruit,raspberries,raspberries,10/09/2021,kg,9.71
fruit,strawberries,strawberries,10/09/2021,kg,3.53
vegetable,beans,broad,10/09/2021,kg,1.64
vegetable,beans,dwarf_french_or_kidney,10/09/2021,kg,2.34
vegetable,beans,runner_climbing,10/09/2021,kg,2.71
vegetable,beetroot,beetroot,10/09/2021,kg,0.54
vegetable,brussels_sprouts,brussels_sprouts,10/09/2021,kg,1.52
vegetable,pak_choi,pak_choi,10/09/2021,kg,2.7
vegetable,curly_kale,curly_kale,10/09/2021,kg,3.32
vegetable,cabbage,red,10/09/2021,kg,0.58
vegetable,cabbage,savoy,10/09/2021,head,0.5
vegetable,spring_greens,prepacked,10/09/2021,kg,0.75
vegetable,cabbage,summer_autumn_pointed,10/09/2021,kg,0.63
vegetable,cabbage,white,10/09/2021,kg,0.47
vegetable,cabbage,round_green_other,10/09/2021,head,0.46
vegetable,calabrese,calabrese,10/09/2021,kg,1.56
vegetable,carrots,topped_washed,10/09/2021,kg,0.45
vegetable,cauliflower,all,10/09/2021,head,1.08
vegetable,celery,all_washed,10/09/2021,kg,0.74
vegetable,celeriac,celeriac,10/09/2021,kg,0.69
vegetable,chinese_leaf,chinese_leaf,10/09/2021,kg,0.92
vegetable,coriander,coriander,10/09/2021,kg,1.68
vegetable,courgettes,courgettes,10/09/2021,kg,1.33
vegetable,cucumbers,cucumbers,10/09/2021,kg,1.03
vegetable,leeks,trimmed,10/09/2021,kg,1.18
vegetable,lettuce,butterhead_indoor,10/09/2021,head,0.45
vegetable,lettuce,cos,10/09/2021,head,0.63
vegetable,lettuce,crisp_iceberg_type,10/09/2021,head,0.6
vegetable,lettuce,little_gem,10/09/2021,twin,0.68
vegetable,rocket,rocket,10/09/2021,kg,5.13
vegetable,mixed_babyleaf_salad,pillow_pack,10/09/2021,kg,5.06
vegetable,onion,bulb_brown,10/09/2021,kg,0.47
vegetable,onion,bulb_red,10/09/2021,kg,0.63
vegetable,onion,saladspring,10/09/2021,kg,0.39
vegetable,swede,swede,10/09/2021,kg,0.23
vegetable,turnip,turnip,10/09/2021,kg,1.59
vegetable,parsnips,all_varieties,10/09/2021,kg,1.27
vegetable,peas,shelling_all_varieties,10/09/2021,kg,2.56
vegetable,rhubarb,outdoor,10/09/2021,kg,1.46
vegetable,spinach_leaf,loose_bunches,10/09/2021,kg,1.42
vegetable,sweetcorn,sweetcorn,10/09/2021,head,0.28
vegetable,tomatoes,round,10/09/2021,kg,1.34
vegetable,tomatoes,vine,10/09/2021,kg,1.22
vegetable,tomatoes,cherry,10/09/2021,kg,3.4
cut_flowers,gladioli,all_varieties,10/09/2021,stem,0.24
fruit,apples,bramleys_seedling,03/09/2021,kg,1.19
fruit,apples,other_early_season,03/09/2021,kg,1.02
fruit,blackberries,blackberries,03/09/2021,kg,9.68
fruit,currants,black,03/09/2021,kg,6.15
fruit,currants,red,03/09/2021,kg,6.27
fruit,blueberries,blueberries,03/09/2021,kg,6.16
fruit,pears,conference,03/09/2021,kg,1.04
fruit,pears,other,03/09/2021,kg,0.88
fruit,plums,victoria,03/09/2021,kg,2.63
fruit,plums,all_other,03/09/2021,kg,2.47
fruit,raspberries,raspberries,03/09/2021,kg,11.62
fruit,strawberries,strawberries,03/09/2021,kg,3.61
vegetable,beans,broad,03/09/2021,kg,1.73
vegetable,beans,dwarf_french_or_kidney,03/09/2021,kg,2.58
vegetable,beans,runner_climbing,03/09/2021,kg,2.84
vegetable,beetroot,beetroot,03/09/2021,kg,0.59
vegetable,brussels_sprouts,brussels_sprouts,03/09/2021,kg,1.46
vegetable,pak_choi,pak_choi,03/09/2021,kg,2.77
vegetable,curly_kale,curly_kale,03/09/2021,kg,3.21
vegetable,cabbage,red,03/09/2021,kg,0.6
vegetable,cabbage,savoy,03/09/2021,head,0.51
vegetable,spring_greens,prepacked,03/09/2021,kg,0.76
vegetable,cabbage,summer_autumn_pointed,03/09/2021,kg,0.64
vegetable,cabbage,white,03/09/2021,kg,0.49
vegetable,cabbage,round_green_other,03/09/2021,head,0.48
vegetable,calabrese,calabrese,03/09/2021,kg,1.6
vegetable,capsicum,elongated,03/09/2021,kg,1.6
vegetable,carrots,topped_washed,03/09/2021,kg,0.47
vegetable,cauliflower,all,03/09/2021,head,1.1
vegetable,celery,all_washed,03/09/2021,kg,0.78
vegetable,celeriac,celeriac,03/09/2021,kg,0.67
vegetable,chinese_leaf,chinese_leaf,03/09/2021,kg,0.98
vegetable,coriander,coriander,03/09/2021,kg,1.63
vegetable,courgettes,courgettes,03/09/2021,kg,1.18
vegetable,cucumbers,cucumbers,03/09/2021,kg,0.94
vegetable,leeks,trimmed,03/09/2021,kg,1.23
vegetable,lettuce,butterhead_indoor,03/09/2021,head,0.45
vegetable,lettuce,cos,03/09/2021,head,0.61
vegetable,lettuce,crisp_iceberg_type,03/09/2021,head,0.64
vegetable,lettuce,little_gem,03/09/2021,twin,0.64
vegetable,rocket,rocket,03/09/2021,kg,5.1
vegetable,mixed_babyleaf_salad,pillow_pack,03/09/2021,kg,5.01
vegetable,onion,bulb_brown,03/09/2021,kg,0.53
vegetable,onion,bulb_red,03/09/2021,kg,0.67
vegetable,onion,saladspring,03/09/2021,kg,0.38
vegetable,swede,swede,03/09/2021,kg,0.24
vegetable,turnip,turnip,03/09/2021,kg,1.61
vegetable,parsnips,all_varieties,03/09/2021,kg,1.34
vegetable,peas,shelling_all_varieties,03/09/2021,kg,2.46
vegetable,rhubarb,outdoor,03/09/2021,kg,1.49
vegetable,spinach_leaf,loose_bunches,03/09/2021,kg,1.38
vegetable,sweetcorn,sweetcorn,03/09/2021,head,0.27
vegetable,tomatoes,round,03/09/2021,kg,1.45
vegetable,tomatoes,vine,03/09/2021,kg,1.35
vegetable,tomatoes,cherry,03/09/2021,kg,3.06
cut_flowers,gladioli,all_varieties,03/09/2021,stem,0.25
fruit,apples,bramleys_seedling,27/08/2021,kg,1.32
fruit,apples,other_early_season,27/08/2021,kg,1.16
fruit,blackberries,blackberries,27/08/2021,kg,4.73
fruit,currants,black,27/08/2021,kg,6.6
fruit,currants,red,27/08/2021,kg,6.28
fruit,blueberries,blueberries,27/08/2021,kg,6.59
fruit,cherries,all,27/08/2021,kg,5.04
fruit,pears,conference,27/08/2021,kg,1.02
fruit,pears,other,27/08/2021,kg,0.88
fruit,plums,victoria,27/08/2021,kg,2.82
fruit,plums,all_other,27/08/2021,kg,2.45
fruit,raspberries,raspberries,27/08/2021,kg,11.12
fruit,strawberries,strawberries,27/08/2021,kg,3.98
vegetable,beans,broad,27/08/2021,kg,1.78
vegetable,beans,dwarf_french_or_kidney,27/08/2021,kg,2.57
vegetable,beans,runner_climbing,27/08/2021,kg,2.96
vegetable,beetroot,beetroot,27/08/2021,kg,0.55
vegetable,pak_choi,pak_choi,27/08/2021,kg,2.68
vegetable,curly_kale,curly_kale,27/08/2021,kg,3.34
vegetable,cabbage,red,27/08/2021,kg,0.64
vegetable,cabbage,savoy,27/08/2021,head,0.51
vegetable,spring_greens,prepacked,27/08/2021,kg,0.77
vegetable,cabbage,summer_autumn_pointed,27/08/2021,kg,0.62
vegetable,cabbage,white,27/08/2021,kg,0.49
vegetable,cabbage,round_green_other,27/08/2021,head,0.49
vegetable,calabrese,calabrese,27/08/2021,kg,1.34
vegetable,carrots,topped_washed,27/08/2021,kg,0.49
vegetable,cauliflower,all,27/08/2021,head,0.66
vegetable,celery,all_washed,27/08/2021,kg,0.78
vegetable,celeriac,celeriac,27/08/2021,kg,0.67
vegetable,chinese_leaf,chinese_leaf,27/08/2021,kg,1
vegetable,coriander,coriander,27/08/2021,kg,1.5
vegetable,courgettes,courgettes,27/08/2021,kg,1.09
vegetable,cucumbers,cucumbers,27/08/2021,kg,0.93
vegetable,leeks,trimmed,27/08/2021,kg,1.26
vegetable,lettuce,butterhead_indoor,27/08/2021,head,0.45
vegetable,lettuce,cos,27/08/2021,head,0.62
vegetable,lettuce,crisp_iceberg_type,27/08/2021,head,0.59
vegetable,lettuce,little_gem,27/08/2021,twin,0.64
vegetable,rocket,rocket,27/08/2021,kg,5.02
vegetable,mixed_babyleaf_salad,pillow_pack,27/08/2021,kg,4.93
vegetable,onion,bulb_brown,27/08/2021,kg,0.53
vegetable,onion,bulb_red,27/08/2021,kg,0.72
vegetable,onion,saladspring,27/08/2021,kg,0.39
vegetable,swede,swede,27/08/2021,kg,0.24
vegetable,turnip,turnip,27/08/2021,kg,1.83
vegetable,parsnips,all_varieties,27/08/2021,kg,1.35
vegetable,peas,shelling_all_varieties,27/08/2021,kg,2.63
vegetable,rhubarb,outdoor,27/08/2021,kg,1.49
vegetable,spinach_leaf,loose_bunches,27/08/2021,kg,1.41
vegetable,sweetcorn,sweetcorn,27/08/2021,head,0.3
vegetable,tomatoes,round,27/08/2021,kg,1.47
vegetable,tomatoes,vine,27/08/2021,kg,1.57
vegetable,tomatoes,cherry,27/08/2021,kg,3.69
vegetable,tomatoes,plum,27/08/2021,kg,2
cut_flowers,gladioli,all_varieties,27/08/2021,stem,0.25
fruit,apples,bramleys_seedling,20/08/2021,kg,1.23
fruit,apples,other_early_season,20/08/2021,kg,1.35
fruit,apples,other_late_season,20/08/2021,kg,0.8
fruit,blackberries,blackberries,20/08/2021,kg,4.68
fruit,currants,black,20/08/2021,kg,7.82
fruit,currants,red,20/08/2021,kg,7.92
fruit,blueberries,blueberries,20/08/2021,kg,7.37
fruit,cherries,all,20/08/2021,kg,5.81
fruit,gooseberries,gooseberries,20/08/2021,kg,13.22
fruit,pears,other,20/08/2021,kg,0.88
fruit,plums,victoria,20/08/2021,kg,3.58
fruit,plums,all_other,20/08/2021,kg,2.64
fruit,raspberries,raspberries,20/08/2021,kg,9.56
fruit,strawberries,strawberries,20/08/2021,kg,3.94
vegetable,beans,broad,20/08/2021,kg,1.52
vegetable,beans,dwarf_french_or_kidney,20/08/2021,kg,2.47
vegetable,beans,runner_climbing,20/08/2021,kg,2.96
vegetable,beetroot,beetroot,20/08/2021,kg,0.61
vegetable,pak_choi,pak_choi,20/08/2021,kg,2.58
vegetable,curly_kale,curly_kale,20/08/2021,kg,3.34
vegetable,cabbage,red,20/08/2021,kg,0.68
vegetable,cabbage,savoy,20/08/2021,head,0.52
vegetable,spring_greens,prepacked,20/08/2021,kg,0.75
vegetable,cabbage,summer_autumn_pointed,20/08/2021,kg,0.64
vegetable,cabbage,white,20/08/2021,kg,0.52
vegetable,cabbage,round_green_other,20/08/2021,head,0.49
vegetable,calabrese,calabrese,20/08/2021,kg,1.21
vegetable,capsicum,red,20/08/2021,kg,0.9
vegetable,carrots,topped_washed,20/08/2021,kg,0.49
vegetable,cauliflower,all,20/08/2021,head,0.57
vegetable,celery,all_washed,20/08/2021,kg,0.76
vegetable,celeriac,celeriac,20/08/2021,kg,0.65
vegetable,chinese_leaf,chinese_leaf,20/08/2021,kg,1.04
vegetable,coriander,coriander,20/08/2021,kg,1.65
vegetable,courgettes,courgettes,20/08/2021,kg,1.14
vegetable,cucumbers,cucumbers,20/08/2021,kg,0.81
vegetable,leeks,trimmed,20/08/2021,kg,1.28
vegetable,lettuce,butterhead_indoor,20/08/2021,head,0.44
vegetable,lettuce,cos,20/08/2021,head,0.58
vegetable,lettuce,crisp_iceberg_type,20/08/2021,head,0.51
vegetable,lettuce,little_gem,20/08/2021,twin,0.68
vegetable,rocket,rocket,20/08/2021,kg,5.05
vegetable,mixed_babyleaf_salad,pillow_pack,20/08/2021,kg,4.89
vegetable,onion,bulb_brown,20/08/2021,kg,0.48
vegetable,onion,saladspring,20/08/2021,kg,0.37
vegetable,swede,swede,20/08/2021,kg,0.23
vegetable,turnip,turnip,20/08/2021,kg,1.61
vegetable,parsnips,all_varieties,20/08/2021,kg,1.42
vegetable,peas,shelling_all_varieties,20/08/2021,kg,2.55
vegetable,rhubarb,outdoor,20/08/2021,kg,1.47
vegetable,spinach_leaf,loose_bunches,20/08/2021,kg,1.66
vegetable,sweetcorn,sweetcorn,20/08/2021,head,0.31
vegetable,tomatoes,round,20/08/2021,kg,1.6
vegetable,tomatoes,cherry,20/08/2021,kg,3.27
vegetable,tomatoes,plum,20/08/2021,kg,2
cut_flowers,gladioli,all_varieties,20/08/2021,stem,0.29
fruit,apples,bramleys_seedling,13/08/2021,kg,1.19
fruit,apples,other_early_season,13/08/2021,kg,1.61
fruit,apples,other_late_season,13/08/2021,kg,0.82
fruit,blackberries,blackberries,13/08/2021,kg,6.52
fruit,currants,black,13/08/2021,kg,8.36
fruit,currants,red,13/08/2021,kg,9.52
fruit,blueberries,blueberries,13/08/2021,kg,7.72
fruit,cherries,all,13/08/2021,kg,5.08
fruit,gooseberries,gooseberries,13/08/2021,kg,6.25
fruit,plums,victoria,13/08/2021,kg,3.1
fruit,plums,all_other,13/08/2021,kg,2.31
fruit,raspberries,raspberries,13/08/2021,kg,8.72
fruit,strawberries,strawberries,13/08/2021,kg,2.96
vegetable,beans,broad,13/08/2021,kg,1.56
vegetable,beans,dwarf_french_or_kidney,13/08/2021,kg,2.59
vegetable,beans,runner_climbing,13/08/2021,kg,2.99
vegetable,beetroot,beetroot,13/08/2021,kg,0.6
vegetable,pak_choi,pak_choi,13/08/2021,kg,2.6
vegetable,curly_kale,curly_kale,13/08/2021,kg,3.42
vegetable,cabbage,red,13/08/2021,kg,0.69
vegetable,cabbage,savoy,13/08/2021,head,0.53
vegetable,spring_greens,prepacked,13/08/2021,kg,0.76
vegetable,cabbage,summer_autumn_pointed,13/08/2021,kg,0.64
vegetable,cabbage,white,13/08/2021,kg,0.54
vegetable,cabbage,round_green_other,13/08/2021,head,0.5
vegetable,calabrese,calabrese,13/08/2021,kg,1.22
vegetable,capsicum,red,13/08/2021,kg,0.96
vegetable,capsicum,elongated,13/08/2021,kg,1.03
vegetable,carrots,topped_washed,13/08/2021,kg,0.52
vegetable,cauliflower,all,13/08/2021,head,0.52
vegetable,celery,all_washed,13/08/2021,kg,0.81
vegetable,celeriac,celeriac,13/08/2021,kg,0.66
vegetable,chinese_leaf,chinese_leaf,13/08/2021,kg,1.04
vegetable,coriander,coriander,13/08/2021,kg,2.09
vegetable,courgettes,courgettes,13/08/2021,kg,1.16
vegetable,cucumbers,cucumbers,13/08/2021,kg,0.89
vegetable,leeks,trimmed,13/08/2021,kg,1.31
vegetable,lettuce,butterhead_indoor,13/08/2021,head,0.43
vegetable,lettuce,cos,13/08/2021,head,0.59
vegetable,lettuce,crisp_iceberg_type,13/08/2021,head,0.5
vegetable,lettuce,little_gem,13/08/2021,twin,0.63
vegetable,rocket,rocket,13/08/2021,kg,5.25
vegetable,mixed_babyleaf_salad,pillow_pack,13/08/2021,kg,5.01
vegetable,onion,bulb_brown,13/08/2021,kg,0.52
vegetable,onion,saladspring,13/08/2021,kg,0.34
vegetable,swede,swede,13/08/2021,kg,0.24
vegetable,turnip,turnip,13/08/2021,kg,1.62
vegetable,parsnips,all_varieties,13/08/2021,kg,1.57
vegetable,peas,shelling_all_varieties,13/08/2021,kg,2.75
vegetable,rhubarb,outdoor,13/08/2021,kg,1.48
vegetable,spinach_leaf,loose_bunches,13/08/2021,kg,1.91
vegetable,sweetcorn,sweetcorn,13/08/2021,head,0.32
vegetable,tomatoes,round,13/08/2021,kg,1.2
vegetable,tomatoes,plum,13/08/2021,kg,2
cut_flowers,gladioli,all_varieties,13/08/2021,stem,0.3
fruit,apples,bramleys_seedling,06/08/2021,kg,1.25
fruit,apples,other_late_season,06/08/2021,kg,0.8
fruit,blackberries,blackberries,06/08/2021,kg,6.04
fruit,currants,black,06/08/2021,kg,8.92
fruit,currants,red,06/08/2021,kg,8.49
fruit,blueberries,blueberries,06/08/2021,kg,7.09
fruit,cherries,all,06/08/2021,kg,3.35
fruit,gooseberries,gooseberries,06/08/2021,kg,5.41
fruit,plums,all_other,06/08/2021,kg,2.11
fruit,raspberries,raspberries,06/08/2021,kg,6.7
fruit,strawberries,strawberries,06/08/2021,kg,1.95
vegetable,beans,broad,06/08/2021,kg,1.46
vegetable,beans,dwarf_french_or_kidney,06/08/2021,kg,3
vegetable,beans,runner_climbing,06/08/2021,kg,3.71
vegetable,beetroot,beetroot,06/08/2021,kg,0.64
vegetable,pak_choi,pak_choi,06/08/2021,kg,2.85
vegetable,curly_kale,curly_kale,06/08/2021,kg,3.45
vegetable,cabbage,red,06/08/2021,kg,0.8
vegetable,cabbage,savoy,06/08/2021,head,0.54
vegetable,spring_greens,prepacked,06/08/2021,kg,0.76
vegetable,cabbage,summer_autumn_pointed,06/08/2021,kg,0.6
vegetable,cabbage,white,06/08/2021,kg,0.63
vegetable,cabbage,round_green_other,06/08/2021,head,0.49
vegetable,calabrese,calabrese,06/08/2021,kg,1.21
vegetable,capsicum,green,06/08/2021,kg,1.2
vegetable,capsicum,red,06/08/2021,kg,1.02
vegetable,capsicum,yelloworange,06/08/2021,kg,0.87
